pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.37E+06,300.18,0.99959,-0.43232,10.181,-0.38213,0.00646756,-0.0115,0.0007696
2.37E+06,300.16,1,-0.16523,15.158,0.1627,0.00657303,-0.0115,0.00063492
2.37E+06,300.13,0.99998,-0.083442,15.287,-0.053644,0.0065745,-0.0115,0.0006539
2.37E+06,300.13,0.99994,-0.029498,15.31,0.042088,0.00659059,-0.0115,0.00064508
2.37E+06,300.15,1,-0.13097,15.215,-0.091661,0.00654292,-0.0115,0.00065521
2.37E+06,300.15,1,-0.11733,15.223,-0.032127,0.00655797,-0.0115,0.00064506
2.37E+06,300.14,0.99998,-0.090927,15.282,-0.10845,0.00655945,-0.0115,0.00066404
2.37E+06,300.02,0.98574,-0.75051,12.54,-0.80805,0.00662053,-0.0115,0.00082105
2.37E+06,300.02,0.99016,-0.74769,12.05,-0.8727,0.00660121,-0.0115,0.00081971
2.37E+06,300.05,0.99331,-0.47847,12.399,-0.61419,0.00663103,-0.0115,0.00080596
2.37E+06,300.06,0.9982,-0.1751,11.88,-0.55127,0.00662221,-0.0115,0.00078953
2.37E+06,300.04,0.99436,-0.47327,11.985,-0.72351,0.00661171,-0.0115,0.00080462
2.37E+06,300.01,0.96534,-0.90873,12.654,-0.90829,0.00662233,-0.0115,0.00085077
2.37E+06,300.02,0.98241,-0.8945,11.901,-0.90304,0.00661177,-0.0115,0.00083524
2.37E+06,300.02,0.96702,-0.86682,13.511,-0.85978,0.00663109,-0.0115,0.00083658
2.37E+06,300.1,0.99857,0.24346,12.15,-0.49438,0.00660939,-0.0115,0.00076126
2.37E+06,300.09,0.99883,0.1734,12.706,-0.56791,0.00665085,-0.0115,0.00075761
2.37E+06,300.09,0.99872,0.20853,12.449,-0.52493,0.00663012,-0.0115,0.00075944
2.37E+06,300.07,0.99859,0.011473,12.27,-0.55795,0.00663653,-0.0115,0.00077357
2.37E+06,300.08,0.99833,0.021957,12.059,-0.51825,0.0066158,-0.0115,0.0007754
2.37E+06,300.1,0.99882,0.20448,13.045,-0.42034,0.0066109,-0.0115,0.00074656
2.37E+06,300.11,0.99906,0.20016,13.901,-0.34937,0.00661242,-0.0115,0.00073187
