pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.22E+06,3.00E+02,9.97E-01,1.43E-02,5.153129908,3.00E-01,6.39E-03,-1.15E-02,-7.71E-04
2.21E+06,3.00E+02,9.97E-01,-6.34E-01,6.985171993,9.76E-01,6.41E-03,-1.15E-02,-7.64E-04
2.21E+06,2.99E+02,9.99E-01,-1.76E+00,10.76990384,1.62E+00,6.40E-03,-1.15E-02,-7.44E-04
2.21E+06,2.99E+02,9.99E-01,-1.79E+00,10.66821014,1.68E+00,6.41E-03,-1.15E-02,-7.58E-04
2.21E+06,2.99E+02,9.98E-01,-1.91E+00,11.89633861,2.04E+00,6.42E-03,-1.15E-02,-7.41E-04
2.21E+06,2.99E+02,9.98E-01,-2.06E+00,11.8953669,2.23E+00,6.45E-03,-1.15E-02,-7.70E-04
2.21E+06,2.99E+02,9.98E-01,-1.88E+00,10.63595206,1.94E+00,6.44E-03,-1.15E-02,-7.86E-04
2.21E+06,2.99E+02,9.99E-01,-1.66E+00,10.60305918,1.99E+00,6.43E-03,-1.15E-02,-7.74E-04
2.21E+06,3.00E+02,9.98E-01,-1.11E+00,8.778737074,1.31E+00,6.42E-03,-1.15E-02,-7.80E-04
2.21E+06,3.00E+02,9.97E-01,-1.18E+00,5.631296752,2.84E-01,6.42E-03,-1.15E-02,-7.99E-04
2.21E+06,3.00E+02,9.98E-01,-1.22E+00,8.46210141,1.48E+00,6.44E-03,-1.15E-02,-7.93E-04
2.21E+06,3.00E+02,9.89E-01,-1.69E+00,12.46006674,1.67E+00,6.48E-03,-1.15E-02,-7.35E-04
2.21E+06,3.00E+02,9.89E-01,-1.71E+00,12.50730197,1.49E+00,6.49E-03,-1.15E-02,-7.49E-04
2.21E+06,2.99E+02,9.90E-01,-1.96E+00,12.567932,2.05E+00,6.47E-03,-1.15E-02,-7.52E-04
2.21E+06,3.00E+02,9.86E-01,-1.18E+00,12.3620804,7.65E-01,6.49E-03,-1.15E-02,-7.45E-04
2.21E+06,3.00E+02,9.82E-01,-8.94E-01,12.37013155,4.17E-01,6.50E-03,-1.15E-02,-7.30E-04
2.21E+06,3.00E+02,9.86E-01,-1.23E+00,12.33775774,9.40E-01,6.48E-03,-1.15E-02,-7.31E-04
2.21E+06,2.99E+02,9.96E-01,-2.12E+00,12.33979532,2.25E+00,6.46E-03,-1.15E-02,-7.72E-04
2.21E+06,2.99E+02,9.99E-01,-2.06E+00,11.57401629,2.11E+00,6.46E-03,-1.15E-02,-7.88E-04
2.21E+06,2.99E+02,9.96E-01,-2.22E+00,12.3936623,2.17E+00,6.48E-03,-1.15E-02,-7.84E-04
2.21E+06,3.00E+02,9.96E-01,-3.14E-01,3.963446818,6.56E-01,6.42E-03,-1.15E-02,-8.12E-04
2.22E+06,3.00E+02,9.97E-01,-1.01E+00,7.417992234,1.11E+00,6.44E-03,-1.15E-02,-8.06E-04
2.22E+06,3.00E+02,9.95E-01,-1.04E+00,5.224607747,4.43E-01,6.44E-03,-1.15E-02,-8.24E-04
2.21E+06,2.99E+02,9.97E-01,-2.30E+00,12.16244146,2.15E+00,6.48E-03,-1.15E-02,-7.98E-04
2.21E+06,2.99E+02,9.99E-01,-2.04E+00,10.95294589,1.94E+00,6.46E-03,-1.15E-02,-8.01E-04
2.21E+06,2.99E+02,9.98E-01,-2.02E+00,11.13451941,2.03E+00,6.47E-03,-1.15E-02,-8.12E-04
2.22E+06,2.99E+02,9.97E-01,-1.76E+00,9.282655948,1.55E+00,6.47E-03,-1.15E-02,-8.18E-04
2.21E+06,2.99E+02,9.97E-01,-1.20E+00,9.522600533,1.29E+00,6.46E-03,-1.15E-02,-8.07E-04
2.21E+06,3.00E+02,9.95E-01,-1.05E+00,7.142548951,6.57E-01,6.46E-03,-1.15E-02,-8.25E-04
2.21E+06,2.99E+02,9.90E-01,-2.15E+00,12.64643233,1.97E+00,6.48E-03,-1.15E-02,-7.79E-04
2.21E+06,3.00E+02,9.88E-01,-1.82E+00,12.59412258,1.66E+00,6.49E-03,-1.15E-02,-7.64E-04
2.21E+06,2.99E+02,9.91E-01,-2.05E+00,12.59093643,2.13E+00,6.47E-03,-1.15E-02,-7.67E-04
2.21E+06,3.00E+02,9.87E-01,-1.26E-01,12.96287221,-5.50E-01,6.52E-03,-1.15E-02,-6.99E-04
2.21E+06,3.00E+02,9.84E-01,-4.99E-01,12.68088386,-3.44E-01,6.52E-03,-1.15E-02,-7.13E-04
2.21E+06,3.00E+02,9.92E-01,-2.47E-01,12.93998246,-7.77E-01,6.53E-03,-1.15E-02,-7.09E-04
2.21E+06,3.00E+02,9.85E-01,-1.12E+00,12.41907982,5.01E-01,6.51E-03,-1.15E-02,-7.47E-04
2.21E+06,3.00E+02,9.81E-01,-8.37E-01,12.39922313,1.75E-04,6.51E-03,-1.15E-02,-7.31E-04
2.21E+06,3.00E+02,9.83E-01,-7.74E-01,12.50524998,-7.77E-02,6.52E-03,-1.15E-02,-7.43E-04
2.21E+06,3.00E+02,9.87E-01,-4.17E-01,12.65735184,-3.69E-01,6.53E-03,-1.15E-02,-7.38E-04
2.21E+06,3.00E+02,9.83E-01,-5.49E-01,12.62063366,-3.05E-01,6.52E-03,-1.15E-02,-7.25E-04
2.21E+06,3.00E+02,9.93E-01,-3.13E-01,12.82119964,-6.68E-01,6.54E-03,-1.15E-02,-7.21E-04
2.21E+06,3.00E+02,9.82E-01,-1.12E-01,12.93621512,-4.80E-01,6.51E-03,-1.15E-02,-6.82E-04
2.21E+06,3.00E+02,9.78E-01,-1.04E-01,12.60187915,-5.12E-02,6.50E-03,-1.15E-02,-6.82E-04
2.21E+06,3.00E+02,9.91E-01,4.03E-01,13.04895733,-5.94E-01,6.52E-03,-1.15E-02,-6.65E-04
2.21E+06,3.00E+02,9.93E-01,6.30E-02,13.033891,-7.66E-01,6.53E-03,-1.15E-02,-6.82E-04
2.21E+06,2.99E+02,9.97E-01,3.45E-01,12.86930581,-9.25E-01,6.54E-03,-1.15E-02,-6.75E-04
2.21E+06,3.00E+02,9.82E-01,-1.12E-01,12.93621512,-4.80E-01,6.51E-03,-1.15E-02,-6.82E-04
2.21E+06,3.00E+02,9.80E-01,3.07E-01,12.976528,-2.71E-01,6.51E-03,-1.15E-02,-6.68E-04
2.21E+06,3.00E+02,9.78E-01,-1.04E-01,12.60187915,-5.12E-02,6.50E-03,-1.15E-02,-6.82E-04
2.21E+06,3.00E+02,9.81E-01,-3.42E-01,12.26845897,7.68E-01,6.48E-03,-1.15E-02,-6.83E-04
2.21E+06,3.00E+02,9.88E-01,-4.74E-01,12.30131533,1.37E+00,6.46E-03,-1.15E-02,-6.83E-04
2.21E+06,2.99E+02,9.89E-01,-1.27E+00,12.42484016,2.09E+00,6.44E-03,-1.15E-02,-7.02E-04
2.21E+06,2.99E+02,9.93E-01,-1.45E+00,12.28066931,2.19E+00,6.42E-03,-1.15E-02,-7.09E-04
2.21E+06,2.99E+02,9.92E-01,-1.72E+00,12.37082192,2.14E+00,6.43E-03,-1.15E-02,-7.21E-04
2.21E+06,2.99E+02,9.89E-01,-1.27E+00,12.42484016,2.09E+00,6.44E-03,-1.15E-02,-7.02E-04
2.21E+06,2.99E+02,9.92E-01,-1.72E+00,12.37082192,2.14E+00,6.43E-03,-1.15E-02,-7.21E-04
2.21E+06,2.99E+02,9.98E-01,-1.48E+00,10.84028392,1.52E+00,6.40E-03,-1.15E-02,-7.30E-04
2.21E+06,2.99E+02,9.97E-01,-1.81E+00,12.01434451,2.10E+00,6.42E-03,-1.15E-02,-7.27E-04
2.21E+06,2.99E+02,9.98E-01,-1.70E+00,11.84006262,2.09E+00,6.41E-03,-1.15E-02,-7.16E-04
2.21E+06,3.00E+02,9.99E-01,-5.82E-01,7.665827414,7.63E-01,6.38E-03,-1.15E-02,-7.49E-04
2.22E+06,3.00E+02,9.98E-01,-1.16E+00,3.932045478,-7.71E-01,6.37E-03,-1.15E-02,-7.70E-04
2.21E+06,2.99E+02,9.98E-01,-1.48E+00,10.84028392,1.52E+00,6.40E-03,-1.15E-02,-7.30E-04
2.21E+06,2.99E+02,9.97E-01,-1.81E+00,12.01434451,2.10E+00,6.42E-03,-1.15E-02,-7.27E-04
2.21E+06,3.00E+02,9.96E-01,3.89E-02,12.9472014,-9.48E-01,6.54E-03,-1.15E-02,-7.02E-04
2.21E+06,3.00E+02,9.93E-01,6.53E-03,13.00342324,-7.76E-01,6.53E-03,-1.15E-02,-6.92E-04
