pressure,temperature,mass-fraction-water,density,x-velocity,y-velocity,z-velocity,x,y,z,Cell Type
2.74E+06,3.00E+02,9.91E-01,7.79E+02,4.91E-02,11.2,9.55E-01,6.26E-03,-1.15E-02,-2.64E-04,5
2.74E+06,3.00E+02,9.59E-01,4.46E+02,9.84E-02,9.1,-7.33E-02,6.07E-03,-1.15E-02,-1.60E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-2.22E-01,10,1.06E+00,6.57E-03,-1.15E-02,-1.18E-04,5
2.74E+06,3.00E+02,9.61E-01,4.55E+02,1.18E-01,11.2,8.86E-01,6.28E-03,-1.15E-02,-2.03E-04,5
2.74E+06,3.00E+02,8.98E-01,2.43E+02,1.55E-01,11,6.15E-01,6.29E-03,-1.15E-02,-1.93E-04,5
2.74E+06,3.00E+02,9.91E-01,7.87E+02,2.06E-02,10.1,9.60E-01,6.46E-03,-1.15E-02,-1.13E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.45E-01,10.1,9.67E-01,6.56E-03,-1.15E-02,-3.34E-05,5
2.74E+06,3.00E+02,9.57E-01,4.34E+02,2.08E-01,11.4,1.20E+00,6.26E-03,-1.15E-02,-1.95E-04,5
2.74E+06,3.00E+02,9.95E-01,8.63E+02,-8.64E-02,10,8.26E-01,6.50E-03,-1.15E-02,-1.88E-04,5
2.74E+06,3.00E+02,9.96E-01,8.95E+02,-1.08E+00,10.1,5.50E-01,6.44E-03,-1.15E-02,-3.71E-04,5
2.74E+06,3.00E+02,9.97E-01,9.06E+02,-7.59E-01,10.1,5.54E-01,6.45E-03,-1.15E-02,-3.08E-04,5
2.74E+06,3.00E+02,9.98E-01,9.48E+02,-2.25E-01,10.1,6.48E-01,6.45E-03,-1.15E-02,-2.40E-04,5
2.74E+06,3.00E+02,1.00E+00,9.96E+02,-2.31E-01,9.93,9.42E-01,6.51E-03,-1.15E-02,-5.76E-05,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.98E-01,10,9.86E-01,6.54E-03,-1.15E-02,-6.52E-05,5
2.74E+06,3.00E+02,9.00E-01,2.46E+02,2.78E-01,10.1,6.11E-01,6.39E-03,-1.15E-02,-1.81E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.15E-01,10.2,1.06E+00,6.59E-03,-1.15E-02,-5.79E-05,5
2.74E+06,3.00E+02,9.65E-01,4.81E+02,-3.01E-02,9.89,7.61E-01,6.15E-03,-1.15E-02,-3.08E-04,5
2.74E+06,3.00E+02,9.76E-01,5.81E+02,-1.24E-01,10.1,1.49E+00,6.18E-03,-1.15E-02,-1.54E-04,5
2.74E+06,3.00E+02,1.00E+00,9.95E+02,-1.94E-01,9.98,1.02E+00,6.55E-03,-1.15E-02,-1.02E-04,5
2.74E+06,3.00E+02,9.99E-01,9.59E+02,-1.27E-01,9.9,9.26E-01,6.52E-03,-1.15E-02,-1.27E-04,5
2.74E+06,3.00E+02,9.66E-01,4.91E+02,1.22E-01,11.1,1.66E+00,6.22E-03,-1.15E-02,-1.71E-04,5
2.74E+06,3.00E+02,9.50E-01,3.94E+02,1.22E-01,11.3,1.38E+00,6.24E-03,-1.15E-02,-1.66E-04,5
2.74E+06,3.00E+02,9.95E-01,8.61E+02,-8.60E-01,10.3,4.79E-01,6.35E-03,-1.15E-02,-3.30E-04,5
2.74E+06,3.00E+02,9.91E-01,7.79E+02,-7.27E-01,10.2,4.37E-01,6.37E-03,-1.15E-02,-3.00E-04,5
2.74E+06,3.00E+02,9.27E-01,3.09E+02,4.55E-01,11.2,1.79E-01,6.36E-03,-1.15E-02,-1.14E-04,5
2.74E+06,3.00E+02,9.96E-01,8.96E+02,-8.22E-01,10.2,4.36E-01,6.37E-03,-1.15E-02,-3.21E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.03E+00,10.3,4.60E-01,6.36E-03,-1.15E-02,-3.85E-04,5
2.74E+06,3.00E+02,1.00E+00,9.89E+02,-1.16E+00,10.1,5.06E-01,6.39E-03,-1.15E-02,-4.24E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,4.07E-02,10.3,8.46E-01,6.60E-03,-1.15E-02,2.43E-05,5
2.74E+06,3.00E+02,9.84E-01,6.76E+02,3.15E-01,9.84,9.19E-01,6.18E-03,-1.15E-02,-2.63E-04,5
2.74E+06,3.00E+02,9.99E-01,9.68E+02,-1.01E+00,10.2,4.80E-01,6.40E-03,-1.15E-02,-3.66E-04,5
2.74E+06,3.00E+02,9.99E-01,9.73E+02,-9.46E-01,10.2,4.71E-01,6.38E-03,-1.15E-02,-3.54E-04,5
2.74E+06,3.00E+02,8.92E-01,2.34E+02,4.41E-01,11.8,-9.14E-02,6.28E-03,-1.15E-02,-9.75E-05,5
2.74E+06,3.00E+02,9.88E-01,7.30E+02,5.40E-01,7.77,9.87E-01,6.14E-03,-1.15E-02,-2.60E-04,5
2.74E+06,3.00E+02,9.96E-01,8.89E+02,-1.63E-01,10,7.92E-01,6.49E-03,-1.15E-02,-2.21E-04,5
2.74E+06,3.00E+02,9.95E-01,8.61E+02,-2.80E-01,10.1,7.18E-01,6.47E-03,-1.15E-02,-2.39E-04,5
2.74E+06,3.00E+02,9.23E-01,2.98E+02,-5.39E-02,11.3,1.31E+00,6.24E-03,-1.15E-02,-1.46E-04,5
2.74E+06,3.00E+02,9.53E-01,4.09E+02,1.92E-01,11.4,1.12E+00,6.25E-03,-1.15E-02,-1.77E-04,5
2.74E+06,3.00E+02,9.59E-01,4.45E+02,-5.21E-01,10.3,4.34E-01,6.35E-03,-1.15E-02,-2.65E-04,5
2.74E+06,3.00E+02,9.76E-01,5.79E+02,-1.96E-01,11.1,7.33E-01,6.29E-03,-1.15E-02,-2.56E-04,5
2.74E+06,3.00E+02,9.98E-01,9.32E+02,-1.47E-01,9.93,9.02E-01,6.53E-03,-1.15E-02,-1.67E-04,5
2.74E+06,3.00E+02,7.80E-01,1.30E+02,2.86E-01,10.7,2.79E-01,6.31E-03,-1.15E-02,-1.62E-04,5
2.74E+06,3.00E+02,7.88E-01,1.34E+02,2.90E-01,11,2.42E-02,6.31E-03,-1.15E-02,-1.42E-04,5
2.74E+06,3.00E+02,9.99E-01,9.67E+02,-1.10E+00,10.1,5.89E-01,6.49E-03,-1.15E-02,-3.69E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-1.19E+00,10.1,6.00E-01,6.53E-03,-1.15E-02,-3.71E-04,5
2.74E+06,3.00E+02,1.00E+00,9.93E+02,-4.64E-01,9.99,7.04E-01,6.53E-03,-1.15E-02,-2.46E-04,5
2.74E+06,3.00E+02,9.77E-01,5.86E+02,-5.50E-01,10.7,6.21E-01,6.32E-03,-1.15E-02,-2.87E-04,5
2.74E+06,3.00E+02,9.90E-01,7.63E+02,-1.57E-01,11.1,8.27E-01,6.28E-03,-1.15E-02,-2.71E-04,5
2.74E+06,3.00E+02,9.93E-01,8.23E+02,-8.81E-03,10,8.88E-01,6.49E-03,-1.15E-02,-1.49E-04,5
2.74E+06,3.00E+02,9.96E-01,8.79E+02,-5.46E-01,10.1,5.79E-01,6.45E-03,-1.15E-02,-2.73E-04,5
2.74E+06,3.00E+02,9.22E-01,2.96E+02,4.08E-01,11.9,-2.74E-01,6.33E-03,-1.15E-02,-8.60E-05,5
2.74E+06,3.00E+02,8.83E-01,2.19E+02,4.53E-01,11.8,-2.72E-01,6.32E-03,-1.15E-02,-1.03E-04,5
2.74E+06,3.00E+02,9.08E-01,2.63E+02,4.28E-01,11.8,-1.95E-01,6.28E-03,-1.15E-02,-8.11E-05,5
2.74E+06,3.00E+02,9.97E-01,9.12E+02,-8.08E-01,10.5,5.95E-01,6.31E-03,-1.15E-02,-3.47E-04,5
2.74E+06,3.00E+02,9.98E-01,9.45E+02,-9.14E-01,10.3,4.70E-01,6.35E-03,-1.15E-02,-3.53E-04,5
2.74E+06,3.00E+02,9.74E-01,5.57E+02,1.90E-01,10,7.00E-01,6.43E-03,-1.15E-02,-1.92E-04,5
2.74E+06,3.00E+02,9.99E-01,9.82E+02,-2.73E-01,9.97,9.57E-01,6.48E-03,-1.15E-02,-4.92E-05,5
2.74E+06,3.00E+02,9.94E-01,8.45E+02,-6.49E-02,9.97,9.31E-01,6.49E-03,-1.15E-02,-1.12E-04,5
2.74E+06,3.00E+02,9.97E-01,9.08E+02,-9.73E-01,10.1,5.54E-01,6.46E-03,-1.15E-02,-3.44E-04,5
2.74E+06,3.00E+02,9.99E-01,9.55E+02,-6.70E-01,10,6.82E-01,6.51E-03,-1.15E-02,-2.67E-04,5
2.74E+06,3.00E+02,1.00E+00,9.93E+02,-8.71E-01,10.1,6.39E-01,6.52E-03,-1.15E-02,-3.02E-04,5
2.74E+06,3.00E+02,9.98E-01,9.42E+02,-1.53E-01,9.96,9.57E-01,6.48E-03,-1.15E-02,-7.91E-05,5
2.74E+06,3.00E+02,1.00E+00,9.84E+02,-2.09E-01,9.93,9.56E-01,6.49E-03,-1.15E-02,-6.19E-05,5
2.74E+06,3.00E+02,8.35E-01,1.66E+02,1.19E-01,11.2,5.00E-01,6.28E-03,-1.15E-02,-1.32E-04,5
2.74E+06,3.00E+02,8.69E-01,2.01E+02,4.45E-01,11.9,-2.28E-01,6.30E-03,-1.15E-02,-1.07E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.75E-01,10.1,1.10E+00,6.58E-03,-1.15E-02,-7.69E-05,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.80E-01,10.2,1.20E+00,6.61E-03,-1.15E-02,-9.51E-05,5
2.74E+06,3.00E+02,9.88E-01,7.36E+02,1.42E+00,5.86,9.46E-02,6.07E-03,-1.15E-02,-2.38E-04,5
2.74E+06,3.00E+02,9.94E-01,8.40E+02,-2.58E-03,10.1,7.39E-01,6.46E-03,-1.15E-02,-2.05E-04,5
2.74E+06,3.00E+02,9.96E-01,8.87E+02,-2.30E-01,10.1,9.91E-01,6.46E-03,-1.15E-02,-5.83E-05,5
2.74E+06,3.00E+02,9.94E-01,8.54E+02,-1.24E-01,10.1,1.03E+00,6.46E-03,-1.15E-02,-7.73E-05,5
2.74E+06,3.00E+02,8.54E-01,1.83E+02,3.72E-01,10.2,4.27E-01,6.37E-03,-1.15E-02,-1.81E-04,5
2.74E+06,3.00E+02,8.65E-01,1.96E+02,4.39E-01,10.7,3.38E-01,6.36E-03,-1.15E-02,-1.59E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-7.19E-01,10.2,4.82E-01,6.41E-03,-1.15E-02,-3.03E-04,5
2.74E+06,3.00E+02,9.97E-01,9.12E+02,-6.21E-01,10.2,5.12E-01,6.42E-03,-1.15E-02,-2.89E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-7.89E-01,10.1,7.03E-01,6.56E-03,-1.15E-02,-2.66E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-6.24E-01,10,7.25E-01,6.56E-03,-1.15E-02,-2.46E-04,5
2.74E+06,3.00E+02,1.00E+00,9.93E+02,1.80E-01,10.4,9.22E-01,6.64E-03,-1.15E-02,3.35E-05,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,1.36E-01,10.4,1.15E+00,6.65E-03,-1.15E-02,-1.13E-05,5
2.74E+06,3.00E+02,9.66E-01,4.90E+02,1.64E-01,11.4,1.42E+00,6.13E-03,-1.15E-02,-3.88E-05,5
2.74E+06,3.00E+02,9.38E-01,3.47E+02,6.15E-01,11.6,7.59E-01,6.25E-03,-1.15E-02,-5.66E-05,5
2.74E+06,3.00E+02,1.00E+00,9.96E+02,-1.61E-01,10.1,7.96E-01,6.55E-03,-1.15E-02,2.19E-05,5
2.74E+06,3.00E+02,9.53E-01,4.11E+02,-6.86E-02,9.4,1.49E-01,6.03E-03,-1.15E-02,-4.53E-05,5
2.74E+06,3.00E+02,9.66E-01,4.92E+02,1.81E-01,10.9,8.45E-01,6.09E-03,-1.15E-02,-3.70E-05,5
2.74E+06,3.00E+02,9.47E-01,3.84E+02,2.49E-01,11.2,3.07E-01,6.37E-03,-1.15E-02,-5.62E-05,5
2.74E+06,3.00E+02,9.45E-01,3.73E+02,2.72E-01,11.6,1.53E+00,6.20E-03,-1.15E-02,-6.42E-05,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-3.85E-01,10,9.18E-01,6.46E-03,-1.15E-02,-1.87E-05,5
2.74E+06,3.00E+02,9.54E-01,4.15E+02,2.10E-01,11.5,1.57E+00,6.18E-03,-1.15E-02,-5.78E-05,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-2.99E-01,10,8.59E-01,6.50E-03,-1.15E-02,-5.53E-06,5
2.74E+06,3.00E+02,1.00E+00,9.95E+02,-2.74E-01,10.1,8.67E-01,6.52E-03,-1.15E-02,-1.17E-06,5
2.74E+06,3.00E+02,9.87E-01,7.22E+02,-1.68E-01,10.5,9.29E-01,6.42E-03,-1.15E-02,-5.37E-05,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,6.95E-03,10.3,8.04E-01,6.59E-03,-1.15E-02,4.70E-05,5
2.74E+06,3.00E+02,9.16E-01,2.81E+02,5.61E-01,11.9,-2.50E-01,6.33E-03,-1.15E-02,-6.63E-05,5
2.74E+06,3.00E+02,9.21E-01,2.93E+02,6.24E-01,11.9,-3.19E-01,6.29E-03,-1.15E-02,-6.39E-05,5
2.74E+06,3.00E+02,9.95E-01,8.66E+02,-2.50E-01,10.2,9.88E-01,6.44E-03,-1.15E-02,-4.63E-05,5
2.74E+06,3.00E+02,9.60E-01,4.50E+02,5.15E-01,9.82,5.34E-01,6.05E-03,-1.15E-02,-4.49E-05,5
2.74E+06,3.00E+02,9.54E-01,4.15E+02,2.10E-01,11.5,1.57E+00,6.18E-03,-1.15E-02,-5.78E-05,5
2.74E+06,3.00E+02,9.45E-01,3.73E+02,2.72E-01,11.6,1.53E+00,6.20E-03,-1.15E-02,-6.42E-05,5
2.74E+06,3.00E+02,9.95E-01,8.66E+02,-2.50E-01,10.2,9.88E-01,6.44E-03,-1.15E-02,-4.63E-05,5
2.74E+06,3.00E+02,9.87E-01,7.22E+02,-1.68E-01,10.5,9.29E-01,6.42E-03,-1.15E-02,-5.37E-05,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-7.52E-01,10.3,8.80E-01,6.60E-03,-1.15E-02,-2.35E-04,5
2.74E+06,3.00E+02,1.00E+00,9.94E+02,-4.03E-01,10.3,1.21E+00,6.62E-03,-1.15E-02,-1.55E-04,5
2.74E+06,3.00E+02,1.00E+00,9.96E+02,-2.79E-01,10.3,1.23E+00,6.63E-03,-1.15E-02,-1.20E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.26E-01,10.3,1.32E+00,6.64E-03,-1.15E-02,-8.71E-05,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-5.48E-01,10.3,1.12E+00,6.61E-03,-1.15E-02,-1.92E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,2.37E-02,10.4,1.28E+00,6.65E-03,-1.15E-02,-4.85E-05,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.13E+00,10.3,6.96E-01,6.59E-03,-1.15E-02,-3.16E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-1.25E+00,10.2,6.69E-01,6.59E-03,-1.15E-02,-3.37E-04,5
2.74E+06,3.00E+02,1.00E+00,9.96E+02,-9.21E-01,10.3,8.25E-01,6.60E-03,-1.15E-02,-2.73E-04,5
2.74E+06,3.00E+02,9.96E-01,8.80E+02,-1.67E+00,10.2,6.74E-01,6.61E-03,-1.15E-02,-3.80E-04,5
2.74E+06,3.00E+02,9.86E-01,7.06E+02,3.50E-01,11,9.21E-01,6.22E-03,-1.15E-02,-2.64E-04,5
2.74E+06,3.00E+02,9.99E-01,9.56E+02,-1.22E+00,10.1,5.74E-01,6.49E-03,-1.15E-02,-4.11E-04,5
2.74E+06,3.00E+02,1.00E+00,9.94E+02,-1.42E+00,10.1,6.55E-01,6.54E-03,-1.15E-02,-4.18E-04,5
2.74E+06,3.00E+02,9.98E-01,9.29E+02,-8.05E-01,10.6,7.30E-01,6.28E-03,-1.15E-02,-3.97E-04,5
2.74E+06,3.00E+02,9.97E-01,9.27E+02,-9.83E-01,10.4,5.21E-01,6.33E-03,-1.15E-02,-3.99E-04,5
2.74E+06,3.00E+02,9.98E-01,9.42E+02,-1.21E+00,10.1,5.47E-01,6.42E-03,-1.15E-02,-4.30E-04,5
2.74E+06,3.00E+02,9.99E-01,9.73E+02,-1.25E+00,10.1,6.35E-01,6.51E-03,-1.15E-02,-4.01E-04,5
2.74E+06,3.00E+02,9.47E-01,3.81E+02,-6.09E-02,8.11,2.83E-01,6.11E-03,-1.15E-02,-3.29E-04,5
2.74E+06,3.00E+02,9.94E-01,8.55E+02,-6.07E-01,10.8,7.56E-01,6.28E-03,-1.15E-02,-3.45E-04,5
2.74E+06,3.00E+02,9.99E-01,9.68E+02,-1.07E+00,10.2,4.67E-01,6.36E-03,-1.15E-02,-4.19E-04,5
2.74E+06,3.00E+02,9.61E-01,4.60E+02,-5.51E-01,6.14,2.04E+00,6.08E-03,-1.15E-02,-3.45E-04,5
2.74E+06,3.00E+02,9.91E-01,7.92E+02,-3.52E-01,11.1,8.27E-01,6.27E-03,-1.15E-02,-3.08E-04,5
2.74E+06,3.00E+02,9.94E-01,8.53E+02,7.82E-02,11.3,9.14E-01,6.24E-03,-1.15E-02,-2.77E-04,5
2.74E+06,3.00E+02,9.98E-01,9.46E+02,-1.24E+00,10.1,5.64E-01,6.44E-03,-1.15E-02,-4.28E-04,5
2.74E+06,3.00E+02,9.91E-01,7.79E+02,-5.46E-01,10.9,7.36E-01,6.28E-03,-1.15E-02,-3.24E-04,5
2.74E+06,3.00E+02,9.62E-01,4.60E+02,-1.44E-01,10.2,8.61E-01,6.15E-03,-1.15E-02,-3.31E-04,5
2.74E+06,3.00E+02,9.99E-01,9.61E+02,-1.01E+00,10.3,4.62E-01,6.35E-03,-1.15E-02,-4.00E-04,5
2.74E+06,3.00E+02,9.99E-01,9.74E+02,-1.16E+00,10.1,4.81E-01,6.39E-03,-1.15E-02,-4.42E-04,5
2.74E+06,3.00E+02,9.83E-01,6.62E+02,2.94E-01,10.7,8.72E-01,6.20E-03,-1.15E-02,-2.73E-04,5
2.74E+06,3.00E+02,9.88E-01,7.36E+02,-9.29E-02,10.9,1.00E+00,6.19E-03,-1.15E-02,-3.08E-04,5
2.74E+06,3.00E+02,9.86E-01,7.06E+02,3.50E-01,11,9.21E-01,6.22E-03,-1.15E-02,-2.64E-04,5
2.74E+06,3.00E+02,9.83E-01,6.62E+02,2.94E-01,10.7,8.72E-01,6.20E-03,-1.15E-02,-2.73E-04,5
2.74E+06,3.00E+02,9.99E-01,9.56E+02,-1.22E+00,10.1,5.74E-01,6.49E-03,-1.15E-02,-4.11E-04,5
2.74E+06,3.00E+02,1.00E+00,9.94E+02,-1.42E+00,10.1,6.55E-01,6.54E-03,-1.15E-02,-4.18E-04,5
2.74E+06,3.00E+02,9.97E-01,9.27E+02,-9.83E-01,10.4,5.21E-01,6.33E-03,-1.15E-02,-3.99E-04,5
2.74E+06,3.00E+02,9.99E-01,9.61E+02,-1.01E+00,10.3,4.62E-01,6.35E-03,-1.15E-02,-4.00E-04,5
2.74E+06,3.00E+02,9.98E-01,9.29E+02,-8.05E-01,10.6,7.30E-01,6.28E-03,-1.15E-02,-3.97E-04,5
2.74E+06,3.00E+02,9.97E-01,9.27E+02,-6.92E-01,10.7,8.44E-01,6.26E-03,-1.15E-02,-3.93E-04,5
2.74E+06,3.00E+02,9.96E-01,8.88E+02,-5.62E-01,10.9,8.89E-01,6.26E-03,-1.15E-02,-3.51E-04,5
2.74E+06,3.00E+02,9.99E-01,9.68E+02,-1.07E+00,10.2,4.67E-01,6.36E-03,-1.15E-02,-4.19E-04,5
2.74E+06,3.00E+02,9.98E-01,9.53E+02,-1.05E+00,10.2,4.80E-01,6.35E-03,-1.15E-02,-4.37E-04,5
2.74E+06,3.00E+02,1.00E+00,9.87E+02,-1.34E+00,10.1,6.37E-01,6.52E-03,-1.15E-02,-4.18E-04,5
2.74E+06,3.00E+02,9.94E-01,8.53E+02,7.82E-02,11.3,9.14E-01,6.24E-03,-1.15E-02,-2.77E-04,5
2.74E+06,3.00E+02,9.88E-01,7.32E+02,3.84E-02,11,9.33E-01,6.20E-03,-1.15E-02,-2.96E-04,5
2.74E+06,3.00E+02,9.97E-01,9.22E+02,-5.98E-01,10.8,9.31E-01,6.25E-03,-1.15E-02,-3.71E-04,5
2.74E+06,3.00E+02,9.99E-01,9.74E+02,-1.16E+00,10.1,4.81E-01,6.39E-03,-1.15E-02,-4.42E-04,5
2.74E+06,3.00E+02,9.98E-01,9.42E+02,-1.21E+00,10.1,5.47E-01,6.42E-03,-1.15E-02,-4.30E-04,5
2.74E+06,3.00E+02,9.99E-01,9.73E+02,-1.25E+00,10.1,6.35E-01,6.51E-03,-1.15E-02,-4.01E-04,5
2.74E+06,3.00E+02,9.98E-01,9.39E+02,-9.87E-01,10.3,5.09E-01,6.33E-03,-1.15E-02,-4.39E-04,5
2.74E+06,3.00E+02,9.94E-01,8.55E+02,-6.07E-01,10.8,7.56E-01,6.28E-03,-1.15E-02,-3.45E-04,5
2.74E+06,3.00E+02,9.91E-01,7.92E+02,-3.52E-01,11.1,8.27E-01,6.27E-03,-1.15E-02,-3.08E-04,5
2.74E+06,3.00E+02,1.00E+00,9.84E+02,-1.19E+00,10.1,5.14E-01,6.41E-03,-1.15E-02,-4.46E-04,5
2.74E+06,3.00E+02,9.98E-01,9.46E+02,-1.24E+00,10.1,5.64E-01,6.44E-03,-1.15E-02,-4.28E-04,5
2.74E+06,3.00E+02,9.91E-01,7.79E+02,-5.46E-01,10.9,7.36E-01,6.28E-03,-1.15E-02,-3.24E-04,5
2.74E+06,3.00E+02,9.97E-01,9.24E+02,-9.22E-01,10.4,5.62E-01,6.31E-03,-1.15E-02,-4.20E-04,5
2.74E+06,3.00E+02,9.98E-01,9.39E+02,-8.52E-01,10.5,6.96E-01,6.29E-03,-1.15E-02,-4.19E-04,5
2.74E+06,3.00E+02,9.88E-01,7.36E+02,-9.29E-02,10.9,1.00E+00,6.19E-03,-1.15E-02,-3.08E-04,5
2.74E+06,3.00E+02,9.95E-01,8.74E+02,-1.80E+00,10.1,6.68E-01,6.59E-03,-1.15E-02,-4.21E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-3.87E-01,10.8,1.81E+00,6.73E-03,-1.15E-02,-1.32E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-5.60E-01,10.9,1.82E+00,6.73E-03,-1.15E-02,-1.53E-04,5
2.74E+06,3.00E+02,8.19E-01,1.54E+02,-5.96E-02,15.5,1.80E+00,6.84E-03,-1.15E-02,-2.43E-04,5
2.74E+06,3.00E+02,8.25E-01,1.59E+02,3.15E-01,15.5,2.11E+00,6.86E-03,-1.15E-02,-2.31E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,8.47E-02,10.6,1.68E+00,6.74E-03,-1.15E-02,-6.21E-05,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-2.83E-02,10.6,1.67E+00,6.72E-03,-1.15E-02,-7.37E-05,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-1.61E-01,10.6,1.68E+00,6.72E-03,-1.15E-02,-9.34E-05,5
2.74E+06,3.00E+02,9.25E-01,3.03E+02,-1.19E+00,11.1,1.38E+00,6.74E-03,-1.15E-02,-2.63E-04,5
2.74E+06,3.00E+02,9.88E-01,7.36E+02,-1.27E+00,11,1.32E+00,6.71E-03,-1.15E-02,-2.64E-04,5
2.74E+06,3.00E+02,9.21E-01,2.94E+02,2.99E-03,16.9,1.51E+00,6.88E-03,-1.15E-02,-2.60E-04,5
2.74E+06,3.00E+02,9.40E-01,3.53E+02,1.75E-01,17,1.19E+00,6.91E-03,-1.15E-02,-2.82E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-7.52E-01,10.3,8.80E-01,6.60E-03,-1.15E-02,-2.35E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-7.22E-01,10.4,1.10E+00,6.62E-03,-1.15E-02,-2.26E-04,5
2.74E+06,3.00E+02,1.00E+00,9.95E+02,-7.10E-01,10.4,1.09E+00,6.63E-03,-1.15E-02,-2.09E-04,5
2.74E+06,3.00E+02,8.36E-01,1.67E+02,9.60E-01,15.4,2.88E+00,6.95E-03,-1.15E-02,-1.82E-04,5
2.74E+06,3.00E+02,6.77E-01,9.25E+01,1.46E+00,14.4,3.30E+00,6.94E-03,-1.15E-02,-1.63E-04,5
2.74E+06,3.00E+02,6.42E-01,8.41E+01,1.70E+00,13.7,3.50E+00,6.95E-03,-1.15E-02,-1.48E-04,5
2.74E+06,3.00E+02,7.21E-01,1.05E+02,-2.09E+00,12.5,-4.41E-01,6.73E-03,-1.15E-02,-4.10E-04,5
2.74E+06,3.00E+02,7.06E-01,1.01E+02,-2.15E+00,12.2,-1.52E-01,6.73E-03,-1.15E-02,-3.88E-04,5
2.74E+06,3.00E+02,7.29E-01,1.08E+02,-2.24E+00,11.6,1.18E-01,6.71E-03,-1.15E-02,-3.75E-04,5
2.74E+06,3.00E+02,9.75E-01,5.72E+02,3.96E-01,11.6,3.10E+00,6.92E-03,-1.15E-02,-5.81E-05,5
2.74E+06,3.00E+02,9.69E-01,5.14E+02,4.79E-01,11.6,3.12E+00,6.94E-03,-1.15E-02,-5.09E-05,5
2.74E+06,3.00E+02,7.99E-01,1.41E+02,-1.94E+00,13,-7.99E-01,6.74E-03,-1.15E-02,-4.89E-04,5
2.74E+06,3.00E+02,7.99E-01,1.40E+02,-2.57E+00,11.8,-6.45E-01,6.70E-03,-1.15E-02,-4.76E-04,5
2.74E+06,3.00E+02,1.00E+00,9.94E+02,-4.03E-01,10.3,1.21E+00,6.62E-03,-1.15E-02,-1.55E-04,5
2.74E+06,3.00E+02,1.00E+00,9.95E+02,-4.03E-01,10.3,1.30E+00,6.64E-03,-1.15E-02,-1.40E-04,5
2.74E+06,3.00E+02,8.24E-01,1.57E+02,1.47E-01,15.3,5.26E-01,6.88E-03,-1.15E-02,-3.27E-04,5
2.74E+06,3.00E+02,8.26E-01,1.59E+02,3.79E-02,15.1,1.79E-01,6.86E-03,-1.15E-02,-3.41E-04,5
2.74E+06,3.00E+02,7.73E-01,1.27E+02,3.11E-01,12.8,2.94E+00,6.84E-03,-1.15E-02,-1.95E-04,5
2.74E+06,3.00E+02,8.11E-01,1.48E+02,3.29E-01,12.3,3.09E+00,6.85E-03,-1.15E-02,-1.72E-04,5
2.74E+06,3.00E+02,7.08E-01,1.01E+02,-1.83E+00,12.6,-2.62E-01,6.75E-03,-1.15E-02,-3.81E-04,5
2.74E+06,3.00E+02,6.88E-01,9.55E+01,-1.45E+00,12.6,-3.33E-02,6.78E-03,-1.15E-02,-3.56E-04,5
2.74E+06,3.00E+02,7.45E-01,1.14E+02,1.36E-01,14.7,-6.64E-01,6.86E-03,-1.15E-02,-4.38E-04,5
2.74E+06,3.00E+02,7.36E-01,1.11E+02,6.44E-02,14.6,-5.49E-01,6.85E-03,-1.15E-02,-4.16E-04,5
2.74E+06,3.00E+02,1.00E+00,9.98E+02,-8.89E-01,10.8,1.47E+00,6.69E-03,-1.15E-02,-2.12E-04,5
2.74E+06,3.00E+02,1.00E+00,9.97E+02,-7.43E-01,10.8,1.45E+00,6.69E-03,-1.15E-02,-1.92E-04,5
