pressure,temperature,mass-fraction-water,density,x-velocity,y-velocity,z-velocity,x,y,z,Cell Type
2.97E+06,3.00E+02,9.15E-01,2.96E+02,4.37E+00,15.6,-2.88E-01,6.46E-03,-1.15E-02,4.66E-05,5
2.97E+06,3.00E+02,9.92E-01,8.16E+02,-1.33E-01,12,-4.99E-02,6.28E-03,-1.15E-02,3.11E-05,5
2.97E+06,3.00E+02,9.80E-01,6.37E+02,-6.96E-01,12.6,5.54E-01,6.21E-03,-1.15E-02,8.90E-05,5
2.97E+06,3.00E+02,9.70E-01,5.42E+02,3.25E+00,13.3,-4.32E-01,6.52E-03,-1.15E-02,-1.17E-06,5
2.97E+06,3.00E+02,7.96E-01,1.49E+02,5.66E+00,19.1,-1.20E-02,6.56E-03,-1.15E-02,1.49E-04,5
2.97E+06,3.00E+02,9.77E-01,6.07E+02,1.32E+00,10.6,3.16E-01,6.44E-03,-1.15E-02,-4.63E-05,5
2.97E+06,3.00E+02,8.64E-01,2.08E+02,4.08E+00,19.4,-1.44E+00,6.50E-03,-1.15E-02,1.92E-04,5
2.97E+06,3.00E+02,7.59E-01,1.29E+02,7.90E-01,16.1,2.25E+00,6.27E-03,-1.15E-02,2.18E-04,5
2.97E+06,3.00E+02,9.98E-01,9.35E+02,4.86E-02,10.5,-5.22E-01,6.24E-03,-1.15E-02,-4.51E-05,5
2.97E+06,3.00E+02,9.97E-01,9.10E+02,-2.35E-01,10.5,-2.73E-01,6.17E-03,-1.15E-02,-3.26E-05,5
2.97E+06,3.00E+02,7.42E-01,1.22E+02,1.25E+00,18.1,1.55E+00,6.30E-03,-1.15E-02,1.60E-04,5
2.97E+06,3.00E+02,9.84E-01,6.87E+02,9.06E-01,11.9,1.87E+00,6.22E-03,-1.15E-02,3.22E-04,5
2.97E+06,3.00E+02,9.73E-01,5.72E+02,3.10E+00,13.3,-4.25E-01,6.50E-03,-1.15E-02,-5.53E-06,5
2.97E+06,3.00E+02,9.94E-01,8.62E+02,7.02E-01,10.7,1.15E+00,6.14E-03,-1.15E-02,2.33E-04,5
2.97E+06,3.00E+02,9.72E-01,5.56E+02,2.98E+00,13.3,-4.44E-01,6.45E-03,-1.15E-02,1.03E-05,5
2.97E+06,3.00E+02,1.00E+00,9.95E+02,3.14E-01,10.5,-2.11E-01,6.32E-03,-1.15E-02,-2.54E-05,5
2.97E+06,3.00E+02,1.00E+00,9.92E+02,-4.31E-01,10.5,3.63E-01,6.10E-03,-1.15E-02,6.20E-05,5
2.97E+06,3.00E+02,9.96E-01,8.89E+02,-3.47E-01,10.5,5.04E-01,6.08E-03,-1.15E-02,5.79E-08,5
2.97E+06,3.00E+02,8.88E-01,2.41E+02,2.16E+00,19.4,-2.41E+00,6.38E-03,-1.15E-02,3.05E-04,5
2.97E+06,3.00E+02,7.85E-01,1.42E+02,1.70E+00,18.3,-4.01E-01,6.32E-03,-1.15E-02,2.53E-04,5
2.97E+06,3.00E+02,9.99E-01,9.72E+02,1.24E-01,10.4,-4.78E-01,6.27E-03,-1.15E-02,-4.86E-05,5
2.97E+06,3.00E+02,8.39E-01,1.81E+02,3.05E+00,20,-2.37E+00,6.48E-03,-1.15E-02,3.24E-04,5
2.97E+06,3.00E+02,8.17E-01,1.63E+02,4.35E+00,18.9,-8.11E-01,6.53E-03,-1.15E-02,1.90E-04,5
2.97E+06,3.00E+02,7.48E-01,1.24E+02,6.54E+00,18.9,-4.76E-02,6.53E-03,-1.15E-02,8.88E-05,5
2.97E+06,3.00E+02,9.94E-01,8.55E+02,-4.99E-01,11.4,6.63E-01,6.15E-03,-1.15E-02,1.11E-04,5
2.97E+06,3.00E+02,9.99E-01,9.82E+02,-2.15E-01,10.8,-3.50E-01,6.23E-03,-1.15E-02,-1.40E-05,5
2.97E+06,3.00E+02,9.94E-01,8.52E+02,-3.19E-01,11.1,-2.34E-01,6.23E-03,-1.15E-02,4.98E-06,5
2.97E+06,3.00E+02,9.88E-01,7.55E+02,1.05E+00,12.6,5.86E-02,6.34E-03,-1.15E-02,3.31E-05,5
2.97E+06,3.00E+02,8.63E-01,2.06E+02,5.32E+00,16.4,-3.21E-01,6.52E-03,-1.15E-02,5.02E-05,5
2.97E+06,3.00E+02,8.73E-01,2.19E+02,2.84E+00,20.1,-1.86E+00,6.39E-03,-1.15E-02,2.01E-04,5
2.97E+06,3.00E+02,8.10E-01,1.58E+02,5.76E+00,17.4,-1.82E-01,6.51E-03,-1.15E-02,6.39E-05,5
2.97E+06,3.00E+02,7.48E-01,1.24E+02,6.51E+00,19.6,3.13E-02,6.54E-03,-1.15E-02,1.10E-04,5
2.97E+06,3.00E+02,7.68E-01,1.33E+02,1.25E+00,16.1,1.65E+00,6.29E-03,-1.15E-02,2.69E-04,5
2.97E+06,3.00E+02,9.01E-01,2.65E+02,3.96E-02,13.6,1.73E+00,6.22E-03,-1.15E-02,1.97E-04,5
2.97E+06,3.00E+02,8.59E-01,2.02E+02,1.90E+00,18.1,-1.40E+00,6.34E-03,-1.15E-02,2.85E-04,5
2.97E+06,3.00E+02,8.57E-01,1.99E+02,2.11E+00,19.5,-1.93E+00,6.36E-03,-1.15E-02,2.54E-04,5
2.97E+06,3.00E+02,8.05E-01,1.54E+02,4.98E+00,18.2,-7.98E-02,6.60E-03,-1.15E-02,1.55E-04,5
2.97E+06,3.00E+02,9.60E-01,4.74E+02,9.38E-02,13.8,1.93E-01,6.28E-03,-1.15E-02,7.16E-05,5
2.97E+06,3.00E+02,8.94E-01,2.51E+02,3.38E+00,20.4,-2.57E+00,6.47E-03,-1.15E-02,2.51E-04,5
2.97E+06,3.00E+02,8.98E-01,2.59E+02,2.71E+00,20.9,-2.71E+00,6.40E-03,-1.15E-02,2.58E-04,5
2.97E+06,3.00E+02,8.33E-01,1.76E+02,5.80E+00,20,-6.77E-01,6.49E-03,-1.15E-02,1.48E-04,5
2.97E+06,3.00E+02,9.13E-01,2.91E+02,3.46E+00,20.2,-2.31E+00,6.43E-03,-1.15E-02,1.97E-04,5
2.97E+06,3.00E+02,9.06E-01,2.74E+02,3.31E+00,20.4,-2.51E+00,6.46E-03,-1.15E-02,2.34E-04,5
2.97E+06,3.00E+02,7.72E-01,1.35E+02,3.06E+00,19.3,-2.35E+00,6.50E-03,-1.15E-02,3.14E-04,5
2.97E+06,3.00E+02,9.93E-01,8.28E+02,1.45E+00,8.24,1.26E+00,6.07E-03,-1.15E-02,2.52E-04,5
2.97E+06,3.00E+02,9.95E-01,8.84E+02,-4.81E-01,9.76,9.26E-01,6.05E-03,-1.15E-02,1.15E-04,5
2.97E+06,3.00E+02,9.98E-01,9.35E+02,3.62E-01,9.79,6.56E-02,6.05E-03,-1.15E-02,7.33E-05,5
2.97E+06,3.00E+02,9.98E-01,9.52E+02,-5.82E-02,10.1,-6.01E-02,6.02E-03,-1.15E-02,-2.57E-05,5
2.97E+06,3.00E+02,6.98E-01,1.05E+02,3.10E+00,19.3,-2.92E+00,6.52E-03,-1.15E-02,3.50E-04,5
2.97E+06,3.00E+02,9.99E-01,9.64E+02,1.19E-02,11,-2.07E-01,6.29E-03,-1.15E-02,-1.63E-06,5
2.97E+06,3.00E+02,7.83E-01,1.41E+02,5.98E+00,18.5,-2.43E-01,6.47E-03,-1.15E-02,8.06E-05,5
2.97E+06,3.00E+02,8.39E-01,1.81E+02,1.47E+00,16.1,5.34E-01,6.30E-03,-1.15E-02,3.01E-04,5
2.97E+06,3.00E+02,1.00E+00,9.91E+02,4.00E-01,11,-1.62E-01,6.33E-03,-1.15E-02,-6.15E-06,5
2.97E+06,3.00E+02,9.20E-01,3.08E+02,1.06E+00,15,3.23E-01,6.32E-03,-1.15E-02,7.44E-05,5
2.97E+06,3.01E+02,8.06E-01,1.55E+02,2.38E+00,19.5,-7.82E-01,6.36E-03,-1.15E-02,1.84E-04,5
2.97E+06,3.01E+02,7.97E-01,1.50E+02,2.84E+00,19.7,-7.42E-01,6.36E-03,-1.15E-02,1.66E-04,5
2.97E+06,3.00E+02,9.98E-01,9.41E+02,-4.78E-01,11.1,4.33E-01,6.14E-03,-1.15E-02,7.65E-05,5
2.97E+06,3.00E+02,9.94E-01,8.58E+02,-3.52E-01,11.9,1.02E+00,6.16E-03,-1.15E-02,1.64E-04,5
2.97E+06,3.00E+02,9.93E-01,8.28E+02,-4.20E-01,11.4,7.81E-01,6.14E-03,-1.15E-02,1.32E-04,5
2.97E+06,3.00E+02,9.93E-01,8.39E+02,1.15E+00,10.1,4.29E-01,6.42E-03,-1.15E-02,-5.37E-05,5
2.97E+06,3.00E+02,8.31E-01,1.74E+02,4.53E+00,19.4,-9.43E-01,6.51E-03,-1.15E-02,1.79E-04,5
2.97E+06,3.00E+02,9.10E-01,2.83E+02,4.59E+00,19.9,-1.63E+00,6.47E-03,-1.15E-02,1.70E-04,5
2.97E+06,3.01E+02,7.43E-01,1.22E+02,1.32E+00,17.8,9.44E-01,6.30E-03,-1.15E-02,2.21E-04,5
2.97E+06,3.00E+02,8.66E-01,2.10E+02,1.04E+00,13.3,2.20E+00,6.25E-03,-1.15E-02,3.07E-04,5
2.97E+06,3.00E+02,9.13E-01,2.90E+02,1.68E+00,17.2,-1.67E+00,6.35E-03,-1.15E-02,3.18E-04,5
2.97E+06,3.00E+02,7.57E-01,1.28E+02,6.23E+00,18.1,-2.05E-01,6.54E-03,-1.15E-02,7.29E-05,5
2.97E+06,3.00E+02,8.39E-01,1.82E+02,5.75E+00,20.2,-1.03E+00,6.46E-03,-1.15E-02,1.34E-04,5
2.97E+06,3.00E+02,9.00E-01,2.62E+02,3.51E+00,20.2,-1.98E+00,6.41E-03,-1.15E-02,1.80E-04,5
2.97E+06,3.00E+02,9.96E-01,9.06E+02,-4.54E-01,10.7,1.02E+00,6.10E-03,-1.15E-02,1.73E-04,5
2.97E+06,3.00E+02,1.00E+00,9.97E+02,-2.13E-01,10.7,5.33E-01,6.11E-03,-1.15E-02,1.38E-04,5
2.97E+06,3.00E+02,1.00E+00,9.97E+02,-4.21E-01,10.8,3.25E-01,6.12E-03,-1.15E-02,6.10E-05,5
2.97E+06,3.00E+02,9.99E-01,9.79E+02,-2.39E-01,10.5,4.23E-01,6.09E-03,-1.15E-02,8.15E-05,5
2.97E+06,3.00E+02,1.00E+00,9.93E+02,6.36E-01,10.6,3.49E-02,6.35E-03,-1.15E-02,-1.87E-05,5
2.97E+06,3.00E+02,9.75E-01,5.89E+02,1.83E+00,11.5,4.16E-02,6.45E-03,-1.15E-02,-2.51E-05,5
2.97E+06,3.00E+02,8.45E-01,1.87E+02,1.50E+00,14.7,1.64E+00,6.28E-03,-1.15E-02,3.11E-04,5
2.97E+06,3.00E+02,9.95E-01,8.74E+02,-6.01E-01,11.7,4.91E-01,6.17E-03,-1.15E-02,8.15E-05,5
2.97E+06,3.00E+02,8.94E-01,2.51E+02,2.74E+00,21.1,-2.50E+00,6.43E-03,-1.15E-02,3.30E-04,5
2.97E+06,3.00E+02,9.99E-01,9.78E+02,-1.33E-01,10.7,-4.33E-01,6.24E-03,-1.15E-02,-2.46E-05,5
2.97E+06,3.00E+02,9.97E-01,9.23E+02,-4.11E-01,10.5,4.14E-02,6.13E-03,-1.15E-02,6.49E-06,5
2.97E+06,3.00E+02,9.96E-01,8.99E+02,-6.17E-01,10.6,3.57E-01,6.06E-03,-1.15E-02,1.49E-05,5
2.97E+06,3.00E+02,9.95E-01,8.65E+02,-3.32E-01,10.6,2.46E-01,6.10E-03,-1.15E-02,5.86E-06,5
2.97E+06,3.00E+02,7.89E-01,1.45E+02,8.18E-01,17.1,1.19E+00,6.29E-03,-1.15E-02,1.28E-04,5
2.97E+06,3.00E+02,9.94E-01,8.56E+02,1.33E-01,9.87,4.28E-01,6.06E-03,-1.15E-02,-2.69E-05,5
2.97E+06,3.00E+02,7.73E-01,1.36E+02,5.82E+00,18.5,7.74E-02,6.60E-03,-1.15E-02,1.04E-04,5
2.97E+06,3.00E+02,7.65E-01,1.32E+02,6.30E+00,20,-5.87E-01,6.47E-03,-1.15E-02,1.15E-04,5
2.97E+06,3.00E+02,7.76E-01,1.37E+02,6.12E+00,19.4,-4.50E-01,6.46E-03,-1.15E-02,9.91E-05,5
2.97E+06,3.00E+02,9.95E-01,8.72E+02,3.66E-02,11.4,1.00E+00,6.15E-03,-1.15E-02,1.97E-04,5
2.97E+06,3.00E+02,8.40E-01,1.82E+02,3.78E+00,19.1,-1.72E+00,6.50E-03,-1.15E-02,2.14E-04,5
2.97E+06,3.00E+02,9.95E-01,8.68E+02,-3.94E-01,11.7,-3.99E-02,6.25E-03,-1.15E-02,3.26E-05,5
2.97E+06,3.00E+02,7.89E-01,1.45E+02,5.18E+00,19.4,-7.21E-01,6.42E-03,-1.15E-02,1.09E-04,5
2.97E+06,3.00E+02,7.91E-01,1.46E+02,4.58E+00,18.8,-2.25E-01,6.40E-03,-1.15E-02,9.92E-05,5
2.97E+06,3.00E+02,7.76E-01,1.37E+02,1.58E+00,18.4,1.10E+00,6.32E-03,-1.15E-02,1.49E-04,5
2.97E+06,3.00E+02,6.76E-01,9.92E+01,3.71E+00,17.3,-1.25E+00,6.58E-03,-1.15E-02,2.47E-04,5
2.97E+06,3.00E+02,9.99E-01,9.81E+02,7.13E-01,10.3,8.90E-01,6.09E-03,-1.15E-02,1.89E-04,5
2.97E+06,3.00E+02,8.50E-01,1.93E+02,-1.34E-01,15.1,1.33E+00,6.25E-03,-1.15E-02,1.48E-04,5
2.97E+06,3.00E+02,7.73E-01,1.36E+02,3.92E+00,17.6,-8.53E-01,6.56E-03,-1.15E-02,2.16E-04,5
2.97E+06,3.00E+02,7.42E-01,1.21E+02,3.36E+00,18.4,-1.91E+00,6.52E-03,-1.15E-02,2.61E-04,5
2.97E+06,3.00E+02,9.87E-01,7.26E+02,1.25E+00,8.84,1.66E+00,6.15E-03,-1.15E-02,3.14E-04,5
2.97E+06,3.00E+02,8.03E-01,1.53E+02,5.04E+00,18.5,-2.49E-02,6.58E-03,-1.15E-02,1.63E-04,5
2.97E+06,3.00E+02,8.79E-01,2.27E+02,1.81E+00,17.4,-1.39E+00,6.34E-03,-1.15E-02,3.03E-04,5
2.97E+06,3.00E+02,8.67E-01,2.11E+02,2.05E+00,19.2,-2.03E+00,6.36E-03,-1.15E-02,2.74E-04,5
2.97E+06,3.00E+02,9.98E-01,9.49E+02,-2.64E-01,10.2,6.31E-01,6.07E-03,-1.15E-02,8.61E-05,5
2.97E+06,3.00E+02,8.02E-01,1.52E+02,5.32E+00,18.1,1.17E-01,6.62E-03,-1.15E-02,1.25E-04,5
2.97E+06,3.00E+02,9.94E-01,8.53E+02,-3.05E-01,11.5,9.58E-01,6.15E-03,-1.15E-02,1.75E-04,5
2.97E+06,3.00E+02,9.08E-01,2.79E+02,1.03E+00,12.9,2.11E+00,6.23E-03,-1.15E-02,2.93E-04,5
2.97E+06,3.00E+02,7.95E-01,1.48E+02,4.36E+00,18.1,-4.52E-01,6.56E-03,-1.15E-02,1.94E-04,5
2.97E+06,3.00E+02,9.38E-01,3.67E+02,4.42E+00,15.1,-4.40E-01,6.51E-03,-1.15E-02,3.15E-05,5
2.97E+06,3.00E+02,8.20E-01,1.65E+02,3.21E+00,17.6,2.13E-01,6.37E-03,-1.15E-02,8.96E-05,5
2.97E+06,3.00E+02,9.11E-01,2.87E+02,1.69E+00,15.5,2.74E-01,6.34E-03,-1.15E-02,7.17E-05,5
2.97E+06,3.01E+02,7.49E-01,1.24E+02,9.07E-01,17.3,1.91E+00,6.29E-03,-1.15E-02,1.90E-04,5
2.97E+06,3.01E+02,7.45E-01,1.23E+02,8.82E-01,17.3,1.87E+00,6.29E-03,-1.15E-02,2.10E-04,5
2.97E+06,3.00E+02,8.35E-01,1.78E+02,5.49E+00,17,-2.11E-01,6.49E-03,-1.15E-02,6.14E-05,5
2.97E+06,3.00E+02,7.42E-01,1.22E+02,6.57E+00,18.8,-1.07E-01,6.51E-03,-1.15E-02,8.41E-05,5
2.97E+06,3.00E+02,9.98E-01,9.57E+02,9.39E-01,10.7,1.76E-01,6.37E-03,-1.15E-02,-1.83E-05,5
2.97E+06,3.00E+02,9.91E-01,7.93E+02,1.15E+00,10.5,2.78E-01,6.40E-03,-1.15E-02,-3.56E-05,5
2.97E+06,3.00E+02,8.12E-01,1.60E+02,3.91E+00,19.9,-8.97E-01,6.39E-03,-1.15E-02,1.44E-04,5
2.97E+06,3.00E+02,9.93E-01,8.35E+02,7.80E-01,8.81,1.34E+00,6.12E-03,-1.15E-02,2.87E-04,5
2.97E+06,3.00E+02,9.97E-01,9.28E+02,-2.06E-01,10.7,-2.78E-01,6.19E-03,-1.15E-02,-1.86E-05,5
2.97E+06,3.00E+02,9.98E-01,9.50E+02,-1.79E-01,10.7,-3.63E-01,6.21E-03,-1.15E-02,-2.60E-05,5
2.97E+06,3.00E+02,9.42E-01,3.82E+02,-6.20E-01,13.3,1.04E+00,6.22E-03,-1.15E-02,1.28E-04,5
2.97E+06,3.00E+02,9.95E-01,8.82E+02,-2.97E-01,11.2,9.48E-01,6.13E-03,-1.15E-02,1.67E-04,5
2.97E+06,3.00E+02,9.93E-01,8.42E+02,-5.76E-01,11.7,1.93E-01,6.19E-03,-1.15E-02,5.04E-05,5
2.97E+06,3.00E+02,8.73E-01,2.19E+02,3.59E+00,19.4,-2.09E+00,6.49E-03,-1.15E-02,2.26E-04,5
2.97E+06,3.00E+02,9.98E-01,9.41E+02,-5.04E-01,11.2,1.40E-01,6.17E-03,-1.15E-02,3.69E-05,5
2.97E+06,3.00E+02,8.15E-01,1.61E+02,4.47E+00,17.7,-1.41E-01,6.62E-03,-1.15E-02,1.67E-04,5
2.97E+06,3.00E+02,8.74E-01,2.21E+02,2.93E+00,20.3,-2.36E+00,6.40E-03,-1.15E-02,2.19E-04,5
2.97E+06,3.00E+02,9.99E-01,9.70E+02,-6.39E-01,10.3,9.81E-01,6.06E-03,-1.15E-02,1.51E-04,5
2.97E+06,3.00E+02,9.09E-01,2.82E+02,4.54E+00,15.7,-3.15E-01,6.48E-03,-1.15E-02,4.39E-05,5
2.97E+06,3.00E+02,8.13E-01,1.60E+02,4.60E+00,18.8,-4.31E-01,6.54E-03,-1.15E-02,1.82E-04,5
2.97E+06,3.00E+02,9.98E-01,9.46E+02,-2.07E-01,11,-2.18E-01,6.26E-03,-1.15E-02,2.19E-06,5
2.97E+06,3.00E+02,9.96E-01,8.92E+02,-3.12E-01,11.3,-1.84E-01,6.24E-03,-1.15E-02,1.42E-05,5
2.97E+06,3.00E+02,9.99E-01,9.76E+02,4.42E-01,9.97,-2.77E-01,6.33E-03,-1.15E-02,-6.63E-05,5
2.97E+06,3.00E+02,1.00E+00,9.97E+02,5.40E-02,10.5,-3.23E-01,6.29E-03,-1.15E-02,-2.25E-05,5
2.97E+06,3.00E+02,7.62E-01,1.30E+02,8.94E-01,15.8,2.30E+00,6.27E-03,-1.15E-02,2.37E-04,5
2.97E+06,3.00E+02,7.48E-01,1.24E+02,1.27E+00,16.5,1.79E+00,6.29E-03,-1.15E-02,2.49E-04,5
2.97E+06,3.00E+02,9.98E-01,9.52E+02,-5.46E-01,11.3,3.59E-01,6.16E-03,-1.15E-02,6.97E-05,5
2.97E+06,3.00E+02,8.58E-01,2.01E+02,5.44E+00,20,-1.11E+00,6.48E-03,-1.15E-02,1.52E-04,5
2.97E+06,3.00E+02,9.17E-01,2.99E+02,4.21E+00,20.1,-1.83E+00,6.45E-03,-1.15E-02,1.72E-04,5
2.97E+06,3.00E+02,9.98E-01,9.50E+02,-6.82E-01,9.87,9.56E-01,6.05E-03,-1.15E-02,1.35E-04,5
2.97E+06,3.00E+02,9.12E-01,2.87E+02,-2.82E-01,13.9,1.44E+00,6.23E-03,-1.15E-02,1.62E-04,5
2.97E+06,3.00E+02,7.81E-01,1.40E+02,3.36E-01,16.6,1.53E+00,6.26E-03,-1.15E-02,1.57E-04,5
2.97E+06,3.00E+02,6.88E-01,1.02E+02,3.52E+00,17.6,-1.57E+00,6.56E-03,-1.15E-02,2.58E-04,5
2.97E+06,3.00E+02,6.87E-01,1.02E+02,3.81E+00,17.4,-1.46E+00,6.59E-03,-1.15E-02,2.61E-04,5
2.97E+06,3.00E+02,9.89E-01,7.71E+02,8.25E-01,11.1,1.50E+00,6.17E-03,-1.15E-02,2.62E-04,5
2.97E+06,3.00E+02,9.83E-01,6.73E+02,8.81E-01,11.6,1.80E+00,6.20E-03,-1.15E-02,2.94E-04,5
2.97E+06,3.00E+02,7.90E-01,1.45E+02,5.27E+00,17.8,1.80E-01,6.63E-03,-1.15E-02,8.98E-05,5
2.97E+06,3.00E+02,9.99E-01,9.77E+02,2.76E-01,10.1,-4.04E-01,6.29E-03,-1.15E-02,-6.39E-05,5
2.97E+06,3.00E+02,9.17E-01,3.01E+02,1.79E+00,18.3,-2.22E+00,6.38E-03,-1.15E-02,3.38E-04,5
2.97E+06,3.00E+02,9.13E-01,2.89E+02,2.16E+00,19.5,-2.53E+00,6.40E-03,-1.15E-02,3.42E-04,5
2.97E+06,3.00E+02,9.03E-01,2.70E+02,4.45E+00,20.1,-1.86E+00,6.44E-03,-1.15E-02,1.60E-04,5
2.97E+06,3.00E+02,9.15E-01,2.97E+02,3.73E+00,20.1,-2.21E+00,6.45E-03,-1.15E-02,1.92E-04,5
2.97E+06,3.00E+02,1.00E+00,9.98E+02,2.36E-01,10.4,-2.66E-01,6.31E-03,-1.15E-02,-3.38E-05,5
2.97E+06,3.00E+02,9.99E-01,9.84E+02,6.13E-01,10.1,-1.49E-01,6.35E-03,-1.15E-02,-5.09E-05,5
2.97E+06,3.00E+02,9.99E-01,9.76E+02,-9.11E-02,11.2,-1.73E-01,6.28E-03,-1.15E-02,1.05E-05,5
2.97E+06,3.00E+02,9.92E-01,8.10E+02,-3.32E-01,12.1,4.59E-02,6.27E-03,-1.15E-02,4.12E-05,5
2.97E+06,3.00E+02,8.38E-01,1.80E+02,5.53E+00,19.8,-5.95E-01,6.51E-03,-1.15E-02,1.60E-04,5
2.97E+06,3.00E+02,9.93E-01,8.38E+02,-4.18E-01,11.8,9.23E-01,6.16E-03,-1.15E-02,1.44E-04,5
2.97E+06,3.00E+02,7.91E-01,1.46E+02,6.07E+00,19.8,-2.38E-02,6.53E-03,-1.15E-02,1.48E-04,5
2.97E+06,3.00E+02,7.96E-01,1.49E+02,5.76E+00,19.4,-2.43E-03,6.54E-03,-1.15E-02,1.58E-04,5
2.97E+06,3.00E+02,9.89E-01,7.58E+02,-6.45E-01,12,3.96E-01,6.19E-03,-1.15E-02,7.31E-05,5
2.97E+06,3.00E+02,6.87E-01,1.02E+02,3.27E+00,18.1,-2.36E+00,6.54E-03,-1.15E-02,2.93E-04,5
2.97E+06,3.00E+02,7.10E-01,1.10E+02,3.20E+00,18.3,-2.08E+00,6.52E-03,-1.15E-02,2.84E-04,5
2.97E+06,3.00E+02,9.89E-01,7.67E+02,6.80E-01,11.2,1.49E+00,6.17E-03,-1.15E-02,2.40E-04,5
2.97E+06,3.00E+02,9.83E-01,6.71E+02,3.14E-01,12.2,1.55E+00,6.20E-03,-1.15E-02,2.25E-04,5
2.97E+06,3.00E+02,8.80E-01,2.30E+02,2.28E+00,19.8,-2.49E+00,6.38E-03,-1.15E-02,2.84E-04,5
2.97E+06,3.00E+02,8.12E-01,1.60E+02,8.20E-01,14.5,2.34E+00,6.25E-03,-1.15E-02,2.45E-04,5
2.97E+06,3.00E+02,9.00E-01,2.63E+02,8.70E-01,13,2.06E+00,6.23E-03,-1.15E-02,2.74E-04,5
2.97E+06,3.00E+02,9.63E-01,4.91E+02,2.37E+00,13.6,-1.80E-01,6.38E-03,-1.15E-02,3.42E-05,5
2.97E+06,3.00E+02,9.98E-01,9.37E+02,4.03E-01,9.21,1.15E+00,6.08E-03,-1.15E-02,2.30E-04,5
2.97E+06,3.00E+02,9.99E-01,9.81E+02,-3.53E-01,11.1,-1.27E-01,6.21E-03,-1.15E-02,1.57E-05,5
2.97E+06,3.00E+02,9.93E-01,8.33E+02,1.40E+00,6.52,1.36E+00,6.12E-03,-1.15E-02,3.23E-04,5
2.97E+06,3.00E+02,9.95E-01,8.86E+02,-2.73E-01,11.1,8.48E-01,6.13E-03,-1.15E-02,1.44E-04,5
2.97E+06,3.01E+02,7.48E-01,1.24E+02,1.00E+00,18.1,1.38E+00,6.30E-03,-1.15E-02,1.80E-04,5
2.97E+06,3.01E+02,7.63E-01,1.31E+02,1.65E+00,18.8,2.93E-01,6.32E-03,-1.15E-02,1.91E-04,5
2.97E+06,3.00E+02,8.41E-01,1.83E+02,3.21E+00,19.8,-2.35E+00,6.49E-03,-1.15E-02,2.81E-04,5
2.97E+06,3.00E+02,7.71E-01,1.35E+02,3.09E+00,19,-2.22E+00,6.51E-03,-1.15E-02,2.94E-04,5
2.97E+06,3.00E+02,9.89E-01,7.65E+02,7.44E-01,9.33,3.99E-01,6.05E-03,-1.15E-02,-4.49E-05,5
2.97E+06,3.00E+02,1.00E+00,9.97E+02,-5.78E-01,10.3,-2.05E-02,6.04E-03,-1.15E-02,-1.28E-05,5
2.97E+06,3.00E+02,7.77E-01,1.38E+02,1.59E+00,16.6,7.33E-01,6.30E-03,-1.15E-02,2.81E-04,5
2.97E+06,3.00E+02,8.09E-01,1.57E+02,1.78E+00,18.9,-1.00E+00,6.34E-03,-1.15E-02,2.45E-04,5
2.97E+06,3.00E+02,9.97E-01,9.25E+02,9.28E-01,9.71,1.46E+00,6.14E-03,-1.15E-02,2.71E-04,5
2.97E+06,3.00E+02,9.97E-01,9.19E+02,1.04E+00,9.86,1.18E+00,6.13E-03,-1.15E-02,2.48E-04,5
2.97E+06,3.00E+02,7.61E-01,1.30E+02,3.83E+00,17.2,-5.50E-01,6.63E-03,-1.15E-02,2.02E-04,5
2.97E+06,3.00E+02,6.87E-01,1.02E+02,3.53E+00,18.4,-3.05E+00,6.56E-03,-1.15E-02,3.26E-04,5
2.97E+06,3.00E+02,8.15E-01,1.62E+02,4.74E+00,16.8,-2.25E-01,6.64E-03,-1.15E-02,5.40E-05,5
2.97E+06,3.00E+02,7.03E-01,1.07E+02,4.08E+00,17.7,-2.44E+00,6.59E-03,-1.15E-02,3.00E-04,5
2.97E+06,3.00E+02,6.99E-01,1.06E+02,3.76E+00,17.1,-8.12E-01,6.62E-03,-1.15E-02,2.22E-04,5
2.97E+06,3.00E+02,6.73E-01,9.84E+01,3.42E+00,19.1,-3.59E+00,6.54E-03,-1.15E-02,3.61E-04,5
2.97E+06,3.00E+02,8.20E-01,1.65E+02,4.31E+00,17.4,5.36E-02,6.63E-03,-1.15E-02,1.58E-04,5
2.97E+06,3.00E+02,8.05E-01,1.55E+02,4.87E+00,17.7,2.49E-01,6.64E-03,-1.15E-02,1.35E-04,5
2.97E+06,3.00E+02,6.93E-01,1.04E+02,3.75E+00,17.3,-1.24E+00,6.61E-03,-1.15E-02,2.59E-04,5
2.97E+06,3.00E+02,7.95E-01,1.48E+02,4.81E+00,17.5,3.20E-01,6.65E-03,-1.15E-02,8.80E-05,5
2.97E+06,3.01E+02,9.58E-01,4.59E+02,1.20E+00,12.6,1.95E+00,6.25E-03,-1.15E-02,3.43E-04,5
2.97E+06,3.00E+02,9.89E-01,7.58E+02,1.05E+00,10.6,1.77E+00,6.19E-03,-1.15E-02,3.29E-04,5
2.97E+06,3.00E+02,9.01E-01,2.65E+02,1.26E+00,14.1,1.35E+00,6.29E-03,-1.15E-02,3.32E-04,5
2.97E+06,3.01E+02,9.90E-01,7.72E+02,1.05E+00,11.2,1.87E+00,6.21E-03,-1.15E-02,3.36E-04,5
2.97E+06,3.00E+02,8.35E-01,1.77E+02,3.09E+00,20.3,-2.39E+00,6.48E-03,-1.15E-02,3.45E-04,5
